   794	30000.  4.50000  -1.0
   795	30000.  5.00000  -1.0
   796	31000.  3.50000  -1.0
   797	31000.  4.00000  -1.0
   798	31000.  4.50000  -1.0
   799	31000.  5.00000  -1.0
   800	32000.  4.00000  -1.0
   801	32000.  4.50000  -1.0
   802	32000.  5.00000  -1.0
   803	33000.  4.00000  -1.0
   804	33000.  4.50000  -1.0
   805	33000.  5.00000  -1.0
   806	34000.  4.00000  -1.0
   807	34000.  4.50000  -1.0
   808	34000.  5.00000  -1.0
   809	35000.  4.00000  -1.0
   810	35000.  4.50000  -1.0
   811	35000.  5.00000  -1.0
   812	37500.  4.50000  -1.0
   813	37500.  5.00000  -1.0
   814	40000.  4.50000  -1.0
   815	40000.  5.00000  -1.0
   816	42500.  5.00000  -1.0
   817	45000.  5.00000  -1.0
   818	47500.  5.00000  -1.0
   819	50000.  5.00000  -1.0
